q13	d276:0.070455,d219:0.068413,d239:0.068352,d056:0.061438,d277:0.060568,d222:0.057099,d205:0.056283,d271:0.049799,d194:0.049050,d055:0.048959,d049:0.047196,d258:0.046257,d303:0.041849,d070:0.033428,d221:0.031272,d309:0.030411,d317:0.029862,d285:0.028754,d126:0.028375,d288:0.027485,d297:0.026597,d281:0.025604,d042:0.024673,d292:0.024619,d286:0.024402,d269:0.023285,d099:0.022984,d047:0.022677,d272:0.022571,d136:0.022390,d060:0.022386,d165:0.021578,d100:0.021545,d262:0.021291,d026:0.021179,d043:0.020390,d040:0.020355,d050:0.020270,d015:0.020182,d237:0.020117,d245:0.019726,d290:0.019635,d305:0.019473,d190:0.019404,d106:0.019294,d200:0.018834,d142:0.018396,d241:0.017278,d002:0.017178,d274:0.017074,d037:0.016739,d174:0.016701,d013:0.016281,d329:0.016223,d243:0.016007,d248:0.016004,d028:0.015887,d061:0.015881,d259:0.015880,d135:0.015547,d051:0.015411,d124:0.015329,d312:0.015268,d289:0.015060,d075:0.014989,d129:0.014870,d022:0.014694,d159:0.014679,d313:0.014569,d246:0.014398,d161:0.014333,d079:0.014290,d310:0.014215,d122:0.014130,d018:0.013981,d249:0.013766,d240:0.013706,d119:0.013608,d059:0.013513,d088:0.013484,d253:0.013416,d019:0.013339,d046:0.013186,d164:0.013150,d191:0.012918,d304:0.012575,d170:0.012488,d123:0.012387,d270:0.012227,d171:0.012222,d212:0.012151,d244:0.012021,d263:0.011961,d150:0.011924,d179:0.011726,d148:0.011476,d257:0.011469,d182:0.011316,d096:0.011300,d138:0.011297,d183:0.011263,d094:0.010786,d162:0.010744,d033:0.010743,d250:0.010716,d072:0.010686,d113:0.010591,d156:0.010541,d130:0.010534,d280:0.010436,d311:0.010410,d147:0.010371,d074:0.010275,d141:0.010220,d323:0.010189,d098:0.010182,d139:0.010115,d193:0.009956,d189:0.009784,d157:0.009692,d324:0.009628,d256:0.009610,d118:0.009561,d087:0.009461,d016:0.009158,d012:0.009149,d235:0.008441,d225:0.006359,d230:0.006017,d224:0.004880,d045:0.004550,d236:0.004537,d306:0.004445,d007:0.004395,d063:0.004324,d001:0.004312,d145:0.004268,d058:0.004235,d228:0.004200,d232:0.004124,d238:0.004058,d204:0.004052,d327:0.003938,d298:0.003935,d273:0.003933,d198:0.003901,d128:0.003839,d166:0.003820,d211:0.003788,d322:0.003780,d186:0.003766,d153:0.003762,d014:0.003740,d307:0.003738,d173:0.003720,d004:0.003704,d233:0.003688,d064:0.003640,d180:0.003636,d160:0.003622,d278:0.003621,d300:0.003614,d020:0.003606,d226:0.003598,d284:0.003593,d291:0.003570,d144:0.003525,d117:0.003525,d149:0.003514,d214:0.003507,d319:0.003494,d218:0.003476,d029:0.003471,d202:0.003468,d216:0.003464,d101:0.003454,d083:0.003425,d077:0.003418,d314:0.003370,d017:0.003336,d255:0.003290,d215:0.003277,d163:0.003275,d023:0.003269,d318:0.003266,d279:0.003266,d102:0.003265,d103:0.003265,d302:0.003262,d021:0.003244,d107:0.003221,d210:0.003208,d266:0.003185,d121:0.003160,d330:0.003128,d196:0.003094,d287:0.003069,d185:0.003061,d080:0.003012,d172:0.003008,d024:0.002977,d227:0.002963,d197:0.002952,d203:0.002932,d328:0.002914,d188:0.002826,d234:0.002817,d085:0.002739,d152:0.002729,d003:0.002715,d067:0.002704,d143:0.002679,d134:0.002661,d184:0.002644,d316:0.002644,d229:0.002613,d105:0.002515,d158:0.002502,d052:0.002467,d293:0.002382,d294:0.002233
q14	d002:0.101751,d142:0.098647,d091:0.093190,d180:0.092403,d117:0.089568,d122:0.079287,d145:0.076934,d242:0.067052,d247:0.066219,d277:0.065606,d081:0.061979,d022:0.057828,d082:0.056588,d075:0.051910,d104:0.051514,d030:0.051220,d062:0.047673,d144:0.045639,d031:0.044653,d314:0.043629,d005:0.043571,d209:0.042368,d093:0.042050,d121:0.040909,d125:0.040288,d133:0.039828,d025:0.039689,d094:0.037357,d130:0.036483,d192:0.036166,d280:0.036143,d136:0.036109,d308:0.035583,d097:0.034573,d174:0.032990,d229:0.032570,d041:0.032323,d238:0.029970,d254:0.026976,d089:0.025930,d115:0.025648,d110:0.022970,d181:0.022683,d288:0.021754,d052:0.021010,d143:0.019785,d131:0.019097,d023:0.018183,d293:0.017592,d147:0.017535,d223:0.014276,d259:0.014249,d086:0.012886,d069:0.012397,d240:0.012298,d299:0.012220,d219:0.012136,d065:0.012106,d312:0.012056,d273:0.011612,d198:0.011518,d221:0.011499,d071:0.011355,d111:0.011332,d166:0.011277,d170:0.011206,d211:0.011182,d186:0.011117,d008:0.010997,d233:0.010888,d284:0.010607,d214:0.010354,d029:0.010246,d202:0.010238,d068:0.010035,d205:0.009984,d061:0.009894,d073:0.009796,d078:0.009794,d072:0.009589,d021:0.009577,d268:0.009544,d272:0.009480,d330:0.009234,d231:0.009171,d098:0.009136,d257:0.009057,d169:0.009055,d100:0.009049,d286:0.008973,d193:0.008934,d172:0.008879,d038:0.008868,d116:0.008784,d194:0.008701,d055:0.008685,d175:0.008658,d256:0.008623,d328:0.008603,d010:0.008557,d087:0.008489,d234:0.008317,d244:0.008272,d016:0.008217,d085:0.008085,d323:0.008046,d251:0.007483,d162:0.007393,d158:0.007386,d179:0.007305,d294:0.006592
q16	d277:0.076123,d176:0.071975,d250:0.068127,d132:0.064892,d184:0.055302,d229:0.054661,d150:0.052633,d236:0.048144,d306:0.047159,d086:0.046316,d329:0.046044,d239:0.045031,d295:0.044326,d097:0.043082,d301:0.042471,d071:0.040812,d095:0.040738,d081:0.040170,d083:0.036343,d077:0.036268,d096:0.035393,d279:0.034651,d034:0.034196,d078:0.034189,d297:0.034138,d254:0.033616,d147:0.033447,d056:0.033442,d021:0.033431,d156:0.033018,d231:0.032963,d060:0.032821,d133:0.032639,d165:0.032576,d169:0.031607,d024:0.031590,d182:0.031192,d138:0.031139,d191:0.031030,d076:0.030681,d152:0.028960,d280:0.028766,d143:0.027609,d158:0.026547,d049:0.026452,d235:0.026439,d293:0.025276,d190:0.024905
q17	d121:0.150418,d271:0.122331,d091:0.079564,d024:0.035186,d316:0.031243,d289:0.029944,d239:0.028585,d299:0.027077,d106:0.026635,d030:0.025877,d066:0.025586,d274:0.024101,d146:0.022820,d163:0.021420,d171:0.021385,d250:0.021307,d288:0.020637,d122:0.019945,d262:0.019815,d183:0.019707,d212:0.019490,d233:0.019464,d130:0.018432,d297:0.017482,d252:0.017083,d084:0.016760,d074:0.016482,d132:0.016373,d148:0.016199,d191:0.015891,d172:0.015872,d258:0.015606,d137:0.015417,d188:0.014915,d003:0.014330,d190:0.012754
q18	d192:0.145592,d210:0.109974,d194:0.101032,d203:0.100511,d197:0.076137,d209:0.075923,d222:0.072249,d322:0.071066,d301:0.066527,d230:0.062052,d223:0.058134,d206:0.056611,d219:0.049419,d304:0.047315,d207:0.047053,d236:0.046789,d142:0.046668,d211:0.045536,d216:0.041642,d055:0.040726,d201:0.040362,d061:0.040032,d111:0.039585,d122:0.038976,d266:0.038294,d251:0.036776,d193:0.036379,d191:0.035967,d220:0.035768,d276:0.034810,d109:0.031399,d204:0.031311,d200:0.030716,d221:0.030476,d198:0.030151,d212:0.028897,d214:0.027106,d319:0.027002,d218:0.026863,d078:0.025959,d208:0.025566,d215:0.025322,d195:0.024241,d225:0.022455,d303:0.020676,d199:0.020353,d174:0.019179,d246:0.018789,d058:0.018180,d213:0.017633,d110:0.017331,d224:0.017229,d124:0.017209,d253:0.017116,d071:0.016143,d248:0.016016,d315:0.015621,d160:0.015552,d296:0.015407,d020:0.015133,d028:0.015005,d240:0.014710,d260:0.014410,d002:0.014139,d163:0.014058,d279:0.014020,d302:0.014004,d123:0.013907,d268:0.013880,d330:0.013430,d217:0.013403,d098:0.013287,d242:0.013134,d053:0.013100,d172:0.012913,d275:0.012785,d089:0.012781,d227:0.012719,d182:0.012704,d137:0.012543,d282:0.012389,d202:0.012246,d249:0.012193,d027:0.012187,d205:0.011942,d164:0.011915,d280:0.011716,d072:0.011469,d048:0.011248,d129:0.011080,d271:0.011032,d235:0.011015,d196:0.010926,d286:0.010732,d052:0.010593,d116:0.010506,d241:0.010318,d316:0.009334,d177:0.008732
q19	d179:0.099813,d102:0.035421,d321:0.031949,d051:0.031825,d204:0.031281,d200:0.030686,d323:0.029570,d153:0.029042,d004:0.028600,d277:0.028099,d021:0.025047,d185:0.023633,d258:0.022832,d194:0.022756,d222:0.021630,d158:0.019316,d230:0.018829,d293:0.018392,d289:0.014324,d274:0.014291,d009:0.014233,d310:0.013520,d001:0.013493,d028:0.013297,d069:0.013140,d299:0.012953,d035:0.012856,d106:0.012741,d273:0.012308,d095:0.012014,d111:0.012012,d309:0.011853,d212:0.011557,d091:0.011476,d180:0.011379,d300:0.011308,d088:0.011286,d291:0.011170,d320:0.010783,d078:0.010382,d056:0.010155,d272:0.010049,d266:0.009968,d254:0.009913,d147:0.009864,d129:0.009819,d330:0.009788,d231:0.009721,d098:0.009684,d257:0.009600,d193:0.009470,d138:0.009456,d191:0.009422,d189:0.009306,d197:0.009239,d055:0.009206,d175:0.009177,d015:0.008985,d136:0.008727,d092:0.008431,d109:0.008226,d241:0.007692,d190:0.007563,d294:0.006987
q22	d011:0.084631,d319:0.066295,d277:0.066071,d145:0.065796,d159:0.057622,d258:0.055914,d239:0.053428,d223:0.053089,d049:0.049530,d176:0.047151,d331:0.046656,d266:0.044407,d197:0.042679,d056:0.039678,d057:0.038435,d014:0.038237,d135:0.036384,d004:0.035201,d287:0.033687,d169:0.033672,d149:0.033396,d020:0.031545,d100:0.029129,d297:0.028983,d164:0.026371,d158:0.025580,d010:0.025129,d138:0.023919,d157:0.022681,d225:0.022115,d127:0.020895,d007:0.019506,d086:0.019372,d064:0.018897,d069:0.018637,d240:0.018489,d299:0.018371,d151:0.018119,d146:0.018112,d327:0.017478,d035:0.017384,d140:0.017277,d153:0.016694,d233:0.016369,d147:0.016365,d236:0.015779,d116:0.015448,d082:0.015199,d096:0.014532,d072:0.014416,d051:0.014335,d124:0.014259,d152:0.014170,d121:0.014022,d092:0.013989,d330:0.013883,d102:0.013814,d250:0.013782,d098:0.013735,d184:0.013727,d286:0.013489,d155:0.013395,d095:0.013352,d122:0.013144,d132:0.013127,d055:0.013057,d243:0.012976,d317:0.012935,d328:0.012933,d270:0.012925,d182:0.012807,d247:0.012775,d180:0.012646,d280:0.012389,d305:0.012296,d078:0.011538,d302:0.011343,d048:0.011339,d303:0.011320,d109:0.011122,d129:0.010913,d190:0.010726,d183:0.010476,d003:0.009443,d067:0.009403,d316:0.009193,d229:0.009088,d052:0.008580,d141:0.008285,d213:0.003763,d206:0.003549,d022:0.003366,d306:0.003349,d246:0.003298,d329:0.003270,d267:0.003239,d228:0.003165,d321:0.003119,d065:0.003090,d181:0.003073,d238:0.003058,d200:0.002995,d298:0.002966,d207:0.002950,d081:0.002938,d221:0.002935,d178:0.002922,d071:0.002899,d217:0.002861,d322:0.002848,d248:0.002811,d242:0.002803,d212:0.002783,d062:0.002775,d160:0.002730,d054:0.002729,d300:0.002723,d291:0.002690,d032:0.002678,d144:0.002656,d214:0.002643,d218:0.002620,d216:0.002611,d101:0.002603,d320:0.002597,d077:0.002576,d209:0.002562,d260:0.002529,d073:0.002501,d163:0.002468,d171:0.002464,d023:0.002463,d325:0.002463,d093:0.002447,d252:0.002440,d268:0.002436,d107:0.002428,d113:0.002426,d272:0.002420,d210:0.002418,d156:0.002415,d281:0.002403,d025:0.002400,d084:0.002393,d074:0.002354,d125:0.002345,d019:0.002343,d231:0.002341,d133:0.002318,d042:0.002316,d257:0.002312,d185:0.002307,d089:0.002295,d193:0.002281,d115:0.002270,d172:0.002267,d275:0.002244,d076:0.002244,d024:0.002244,d227:0.002233,d304:0.002209,d167:0.002203,d137:0.002202,d249:0.002189,d094:0.002174,d015:0.002164,d188:0.002130,d234:0.002123,d222:0.002111,d136:0.002102,d046:0.002097,d085:0.002064,d323:0.002054,d143:0.002019,d134:0.002005,d199:0.001985,d283:0.001983,d251:0.001910,d150:0.001896,d105:0.001895,d162:0.001887,d179:0.001865,d177:0.001864,d241:0.001853,d293:0.001795,d139:0.001777,d294:0.001683
q23	d276:0.152641,d219:0.141357,d223:0.044011,d026:0.043664,d145:0.040968,d323:0.039493,d014:0.035897,d057:0.034211,d319:0.033539,d176:0.031318,d287:0.029455,d197:0.028340,d169:0.027914,d158:0.024015,d013:0.017665,d004:0.016871,d253:0.016542,d104:0.016139,d207:0.015878,d314:0.015347,d017:0.015194,d315:0.015098,d021:0.014775,d296:0.014557,d005:0.013651,d227:0.013493,d078:0.013459,d108:0.013443,d084:0.012884,d188:0.012872,d195:0.012724,d168:0.012402,d003:0.012367,d067:0.012314,d137:0.011851,d118:0.011789,d150:0.011461,d105:0.011453,d179:0.011270,d141:0.010850,d199:0.010684,d109:0.010663,d157:0.010516,d324:0.010447,d271:0.010424,d049:0.010113,d225:0.003166,d230:0.002996,d224:0.002429,d047:0.002383,d043:0.002366,d040:0.002362,d050:0.002352,d245:0.002289,d290:0.002279,d045:0.002265,d236:0.002259,d306:0.002213,d007:0.002188,d063:0.002153,d001:0.002147,d237:0.002114,d058:0.002108,d228:0.002091,d070:0.002073,d232:0.002053,d106:0.002027,d238:0.002020,d204:0.002017,d002:0.001994,d200:0.001979,d327:0.001961,d298:0.001959,d273:0.001958,d037:0.001943,d198:0.001942,d221:0.001939,d142:0.001933,d128:0.001911,d166:0.001902,d211:0.001886,d309:0.001886,d322:0.001882,d186:0.001875,d153:0.001873,d307:0.001861,d243:0.001858,d248:0.001857,d173:0.001852,d317:0.001852,d233:0.001836,d064:0.001812,d277:0.001812,d180:0.001810,d160:0.001803,d278:0.001803,d300:0.001799,d020:0.001795,d226:0.001791,d284:0.001789,d285:0.001783,d291:0.001777,d126:0.001760,d144:0.001755,d117:0.001755,d149:0.001750,d214:0.001746,d218:0.001731,d029:0.001728,d202:0.001727,d216:0.001725,d101:0.001719,d083:0.001705,d077:0.001702,d313:0.001691,d205:0.001684,d061:0.001669,d161:0.001663,d079:0.001658,d297:0.001649,d255:0.001638,d215:0.001631,d163:0.001630,d023:0.001627,d318:0.001626,d279:0.001626,d102:0.001625,d103:0.001625,d302:0.001624,d018:0.001623,d107:0.001604,d210:0.001597,d281:0.001588,d266:0.001586,d119:0.001579,d121:0.001573,d129:0.001562,d330:0.001557,d019:0.001548,d196:0.001541,d042:0.001530,d185:0.001524,d286:0.001513,d080:0.001500,d191:0.001499,d172:0.001497,d024:0.001482,d194:0.001467,d055:0.001465,d203:0.001460,d304:0.001459,d328:0.001451,d249:0.001446,d234:0.001403,d244:0.001395,d222:0.001395,d136:0.001388,d046:0.001385,d164:0.001382,d085:0.001363,d152:0.001359,d143:0.001334,d134:0.001325,d184:0.001316,d316:0.001316,d229:0.001301,d263:0.001257,d162:0.001247,d052:0.001228,d190:0.001203,d293:0.001186,d139:0.001174,d294:0.001112
q24	d240:0.069562,d221:0.065039,d282:0.058587,d129:0.052399,d151:0.049233,d225:0.046097,d040:0.044835,d289:0.043255,d274:0.043154,d237:0.040116,d044:0.039889,d135:0.039296,d112:0.039179,d253:0.038533,d181:0.038529,d213:0.036198,d224:0.035370,d243:0.035258,d223:0.035053,d265:0.034532,d206:0.034135,d088:0.034081,d031:0.033855,d220:0.033136,d276:0.032650,d096:0.032454,d083:0.032365,d061:0.031668,d034:0.031356,d123:0.031309,d255:0.031092,d099:0.030900,d028:0.030802,d192:0.030787,d281:0.030135,d060:0.030096,d311:0.029900,d219:0.029798,d074:0.029511,d204:0.029369,d098:0.029243,d042:0.029038,d002:0.029025,d165:0.029010,d200:0.028810,d262:0.028624,d080:0.028461,d207:0.028372,d198:0.028280,d142:0.028140,d217:0.027515,d211:0.027457,d242:0.026963,d212:0.026771,d234:0.026622,d039:0.025997,d067:0.025549,d214:0.025424,d319:0.025327,d218:0.025196,d202:0.025139,d216:0.025109,d229:0.024694,d209:0.024642,d205:0.024515,d201:0.024337,d078:0.024049,d208:0.023980,d263:0.023851,d215:0.023751,d072:0.023544,d210:0.023255,d266:0.023090,d195:0.022737,d196:0.022430,d286:0.022032,d193:0.021936,d116:0.021568,d197:0.021401,d194:0.021364,d055:0.021325,d203:0.021254,d294:0.021099,d222:0.020308,d303:0.019393,d316:0.019162,d199:0.019090,d177:0.017925
q25	d245:0.090665,d128:0.075692,d166:0.075319,d211:0.074689,d247:0.072433,d265:0.072058,d020:0.071094,d032:0.070072,d023:0.064447,d156:0.063177,d167:0.057634,d328:0.057461
q26	d316:0.071478,d322:0.069565,d152:0.064552,d318:0.059330,d228:0.059297,d116:0.058324,d273:0.055528,d002:0.051742,d066:0.050541,d143:0.049312,d190:0.047373,d208:0.046703,d291:0.046125,d293:0.043845,d183:0.042529,d174:0.039631,d007:0.038992,d235:0.036830,d052:0.035420,d149:0.033507,d105:0.032494,d279:0.031135,d292:0.031075,d147:0.030054,d161:0.029641,d017:0.029596,d098:0.029506,d197:0.026192,d092:0.025690,d109:0.025062,d136:0.024741,d164:0.024620,d283:0.023345,d219:0.022544,d312:0.022395,d095:0.021054,d212:0.020254,d224:0.019764,d206:0.019074,d290:0.018538,d079:0.018267,d306:0.018002,d171:0.017927,d231:0.017036,d133:0.016869,d287:0.016828,d168:0.016765,d138:0.016571,d275:0.016331,d036:0.016149,d175:0.016083,d140:0.015767,d033:0.015758,d015:0.015746,d178:0.015706,d027:0.015567,d331:0.015456,d217:0.015375,d014:0.015147,d173:0.015068,d323:0.014946,d062:0.014913,d003:0.014891,d265:0.014802,d277:0.014741,d300:0.014637,d284:0.014553,d199:0.014443,d117:0.014277,d029:0.014057,d131:0.013905,d005:0.013630,d241:0.013481,d215:0.013271,d102:0.013223,d141:0.013065,d107:0.013047,d113:0.013039,d210:0.012995,d129:0.012710,d182:0.012260,d094:0.011686,d012:0.011263,d305:0.011222,d263:0.010223,d179:0.010023
q27	d051:0.088056,d166:0.083762,d103:0.077564,d054:0.077344,d132:0.068032,d187:0.055238,d083:0.047477,d227:0.045503,d067:0.043958,d058:0.043864,d074:0.043616,d251:0.038929,d159:0.038450,d152:0.037833,d174:0.037059,d300:0.035389,d139:0.032684,d066:0.032447,d231:0.032181,d107:0.031545,d116:0.030823,d211:0.030161,d238:0.030017,d243:0.029710,d291:0.029612,d030:0.029260,d029:0.028792,d292:0.027890,d161:0.027717,d079:0.027634,d215:0.026090,d042:0.025494,d145:0.025178,d005:0.024890,d108:0.024511,d158:0.024501,d023:0.024176,d033:0.023838,d015:0.023820,d210:0.023730,d075:0.023651,d002:0.023622,d027:0.023549,d304:0.023340,d293:0.023329,d136:0.023135,d143:0.022226,d167:0.021620,d296:0.021170,d199:0.020970,d130:0.020841,d222:0.020723,d056:0.019144,d141:0.018970,d150:0.018613,d080:0.017768,d094:0.017020,d164:0.016372,d316:0.015595,d271:0.015158,d162:0.014774,d259:0.011567,d290:0.010968,d274:0.010945,d276:0.010795,d306:0.010651,d237:0.010174,d299:0.009920,d198:0.009350,d170:0.009097,d322:0.009058,d014:0.008962,d173:0.008915,d064:0.008723,d088:0.008643,d020:0.008641,d282:0.008408,d101:0.008277,d077:0.008191,d209:0.008147,d017:0.007995,d269:0.007939,d255:0.007885,d325:0.007831,d318:0.007826,d279:0.007826,d102:0.007824,d018:0.007810,d156:0.007679,d281:0.007643,d119:0.007602,d311:0.007583,d129:0.007520,d195:0.007517,d330:0.007496,d026:0.007221,d197:0.007075,d194:0.007063,d055:0.007050,d016:0.006671,d012:0.006664,d085:0.006563,d184:0.006336,d283:0.006306,d109:0.006300,d179:0.005930
q28	d174:0.090858,d136:0.056721,d015:0.055223,d161:0.054692,d291:0.053119,d079:0.050841,d080:0.049304,d056:0.048293,d145:0.046571,d152:0.044677,d075:0.043747,d002:0.043693,d316:0.043272,d066:0.042679,d027:0.042244,d029:0.041712,d143:0.040891,d295:0.040550,d237:0.040022,d264:0.039873,d296:0.039157,d083:0.037374,d327:0.037126,d042:0.036934,d309:0.035709,d094:0.034675,d164:0.033353,d159:0.032668,d067:0.032495,d033:0.031354,d271:0.030882,d102:0.030777,d162:0.030100,d147:0.029716,d292:0.029145,d165:0.028942,d193:0.028529,d139:0.028338,d279:0.027172,d259:0.026343,d085:0.025817,d168:0.025437,d289:0.024983,d194:0.024524,d328:0.024247,d246:0.023884,d263:0.023795,d267:0.023456,d321:0.022584,d035:0.022422,d329:0.022028,d312:0.020731,d211:0.020673,d322:0.020627,d241:0.020454,d243:0.020364,d233:0.020129,d037:0.019807,d306:0.019337,d186:0.019116,d153:0.019095,d057:0.019082,d047:0.018997,d008:0.018909,d270:0.018866,d310:0.018799,d212:0.018748,d160:0.018388,d260:0.018318,d031:0.018187,d240:0.018126,d299:0.018010,d276:0.017880,d072:0.017727,d084:0.017333,d086:0.017327,d013:0.017287,d129:0.017126,d298:0.017121,d273:0.017114,d132:0.016932,d098:0.016890,d269:0.016817,d058:0.016809,d185:0.016706,d070:0.016528,d183:0.016441,d191:0.016434,d252:0.016432,d275:0.016252,d248:0.016231,d106:0.016163,d254:0.016082,d180:0.015822,d231:0.015770,d054:0.015753,d198:0.015487,d144:0.015336,d026:0.015296,d115:0.015290,d012:0.015176,d331:0.015148,d170:0.015068,d077:0.014872,d173:0.014767,d064:0.014449,d297:0.014414,d278:0.014375,d109:0.014346,d226:0.014283,d046:0.014125,d060:0.013858,d216:0.013750,d131:0.013627,d048:0.013604,d303:0.013581,d125:0.013538,d283:0.013358,d120:0.013268,d190:0.013190,d123:0.013153,d141:0.013002,d099:0.012981,d107:0.012786,d304:0.012754,d195:0.012451,d019:0.012343,d169:0.012175,d089:0.012088,d055:0.011678,d294:0.011335,d305:0.010998,d049:0.010847,d052:0.009794,d293:0.009456,d230:0.006659,d206:0.005212,d114:0.005207,d290:0.005065,d220:0.005059,d045:0.005035,d009:0.005034,d236:0.005021,d022:0.004943,d239:0.004836,d063:0.004786,d001:0.004772,d069:0.004647,d110:0.004570,d219:0.004550,d065:0.004538,d097:0.004493,d221:0.004311,d071:0.004257,d111:0.004248,d014:0.004139,d307:0.004137,d247:0.004065,d091:0.004059,d277:0.004028,d011:0.004012,d088:0.003992,d149:0.003889,d202:0.003838,d101:0.003822,d096:0.003801,d313:0.003758,d314:0.003729,d061:0.003709,d108:0.003667,d023:0.003617,d325:0.003616,d318:0.003614,d103:0.003613,d018:0.003607,d250:0.003605,d093:0.003594,d021:0.003590,d210:0.003551,d281:0.003529,d119:0.003511,d121:0.003497,d330:0.003462,d133:0.003404,d148:0.003397,d287:0.003396,d100:0.003392,d053:0.003377,d286:0.003364,d262:0.003352,d024:0.003295,d116:0.003293,d189:0.003291,d197:0.003267,d175:0.003246,d137:0.003233,d256:0.003233,d249:0.003215,d010:0.003208,d087:0.003182,d188:0.003128,d130:0.003118,d234:0.003118,d244:0.003101,d222:0.003101,d016:0.003081,d039:0.003045,d003:0.003005,d184:0.002926,d324:0.002850,d235:0.002839,d150:0.002785,d179:0.002738
q29	d037:0.084548,d001:0.077366,d261:0.070940,d062:0.066063,d314:0.060458,d046:0.060295,d113:0.057760,d133:0.055192,d120:0.054716,d286:0.054535,d191:0.054027,d294:0.048383,d047:0.017832,d276:0.016783,d174:0.016645,d086:0.016264,d013:0.016226,d329:0.016168,d295:0.016027,d237:0.015818,d058:0.015778,d264:0.015759,d070:0.015514,d312:0.015216,d106:0.015171,d327:0.014674,d159:0.014629,d198:0.014537,d331:0.014218,d170:0.014144,d309:0.014114,d186:0.014031,d153:0.014016,d057:0.014006,d008:0.013879,d173:0.013861,d270:0.013848,d212:0.013761,d064:0.013562,d160:0.013497,d278:0.013493,d226:0.013406,d031:0.013350,d291:0.013300,d292:0.013051,d216:0.012907,d131:0.012791,d123:0.012346,d269:0.012344,d099:0.012184,d279:0.012168,d102:0.012164,d056:0.012092,d252:0.012061,d107:0.012002,d254:0.011804,d147:0.011745,d195:0.011687,d019:0.011585,d231:0.011575,d165:0.011439,d169:0.011428,d168:0.011391,d089:0.011346,d193:0.011276,d026:0.011227,d115:0.011223,d194:0.010982,d055:0.010962,d328:0.010858,d015:0.010699,d027:0.010577,d136:0.010391,d305:0.010323,d085:0.010204,d048:0.009985,d303:0.009969,d283:0.009805,d263:0.009405,d052:0.009193,d241:0.009159,d293:0.008876
q32	d031:0.082444,d025:0.073279,d254:0.072900,d090:0.068931,d139:0.054257,d140:0.047074,d145:0.046598,d317:0.044979,d226:0.043510,d284:0.043450,d083:0.041419,d011:0.039580,d059:0.039463,d072:0.039279,d006:0.038941,d282:0.038308,d314:0.036790,d172:0.036370,d227:0.035826,d279:0.035655,d018:0.035582,d252:0.035343,d268:0.035297,d060:0.034774,d015:0.034723,d042:0.033553,d305:0.033504,d053:0.033314,d262:0.033073,d067:0.032696,d324:0.031143,d235:0.031025,d222:0.030589,d105:0.030409,d092:0.029419,d184:0.028868,d141:0.028810,d271:0.028055
q34	d248:0.130235,d213:0.013901,d224:0.013583,d040:0.013209,d246:0.012182,d237:0.011818,d110:0.011495,d232:0.011479,d219:0.011444,d312:0.011368,d225:0.011366,d075:0.011161,d207:0.010896,d288:0.010886,d037:0.010862,d221:0.010843,d170:0.010567,d122:0.010521,d270:0.010346,d091:0.010209,d278:0.010081,d216:0.009643,d308:0.009582,d108:0.009225,d325:0.009096,d113:0.008961,d281:0.008878,d121:0.008795,d047:0.008554,d148:0.008545,d193:0.008424,d024:0.008288,d087:0.008005,d015:0.007993,d086:0.007802,d039:0.007659,d085:0.007623,d112:0.007411,d065:0.007329,d253:0.007289,d181:0.007288,d106:0.007278,d235:0.007142,d261:0.007067,d066:0.006991,d071:0.006874,d241:0.006843,d166:0.006827,d211:0.006770,d190:0.006728,d307:0.006682,d243:0.006669,d242:0.006648,d020:0.006444,d006:0.006375,d032:0.006352,d144:0.006300,d214:0.006269,d292:0.006261,d005:0.006014,d260:0.005999,d061:0.005990,d034:0.005931,d279:0.005837,d252:0.005786,d060:0.005693,d119:0.005670,d125:0.005561,d098:0.005531,d026:0.005386,d189:0.005315,d227:0.005295,d194:0.005268,d055:0.005258,d256:0.005221,d249:0.005192,d151:0.005192,d010:0.005181,d027:0.005074,d136:0.004985,d223:0.004819,d092:0.004816,d048:0.004790,d043:0.004736,d050:0.004708,d283:0.004703,d109:0.004698,d127:0.004691,d271:0.004593,d290:0.004561,d274:0.004551,d045:0.004533,d009:0.004532,d236:0.004521,d162:0.004476,d022:0.004450,d052:0.004410,d082:0.004355,d013:0.004339,d063:0.004309,d001:0.004297,d028:0.004234,d192:0.004232,d264:0.004215,d044:0.004206,d240:0.004151,d070:0.004149,d135:0.004144,d301:0.004107,d035:0.004094,d200:0.003960,d030:0.003942,d327:0.003924,d198:0.003888,d081:0.003884,d142:0.003868,d155:0.003838,d095:0.003826,d008:0.003712,d062:0.003669,d180:0.003623,d059:0.003602,d226:0.003585,d296:0.003576,d126:0.003522,d117:0.003512,d282:0.003496,d202:0.003456,d320:0.003434,d096:0.003422,d131:0.003421,d083:0.003413,d209:0.003387,d205:0.003370,d201:0.003346,d079:0.003319,d073:0.003306,d078:0.003306,d123:0.003302,d255:0.003279,d215:0.003265,d099:0.003258,d250:0.003246,d093:0.003236,d210:0.003197,d266:0.003174,d129:0.003127,d195:0.003126,d196:0.003083,d133:0.003065,d042:0.003062,d287:0.003058,d089:0.003034,d286:0.003029,d182:0.003016,d138:0.003011,d080:0.003001,d038:0.002993,d076:0.002967,d197:0.002942,d203:0.002922,d118:0.002896,d130:0.002808,d046:0.002773,d164:0.002765,d305:0.002761,d323:0.002716,d316:0.002634,d251:0.002526,d263:0.002515,d294:0.002225
